X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
443667.582208685,217429.334176933,5316,M SAIGON VIETNAMESE NOODLE HOUSE,0.378,Food Establishment,Restaurant,,370 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8023183731,,,1
443309.756794144,213809.750724278,5317,CHEF LEUS HOUSE,0.924,Food Establishment,Restaurant,,3761 SHELBURNE RD,SHELBURNE,CHITTENDEN,05403,8029855258,http://www.chefleu.com/,,1
443762.025111865,215461.597299162,5318,JONES HOUSE THE,0.05,Food Establishment,Caterer,,39 CORTLAND AVENUE,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
443558.374450423,214929.957083802,5319,GE HEALTHCARE,0.26,Food Establishment,Restaurant,Cafeteria,40 IDX DRIVE,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
447516.991071967,219041.811811677,5320,DEELISH IN A DISH,0.13,Food Establishment,Bakery,,40 MARYLAND STREET,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
445859.397457386,217788.564365958,5321,HAWTHORN SUITES HOTEL,0.26,Food Establishment,Restaurant,,401 DORSET ST,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 860-1212,,,1
445859.397457386,217788.564365958,5322,GREEN MOUNTAIN SUITES HOTEL,0.7875,Food Establishment,B&B,,401 DORSET ST,SOUTH BURLINGTON,CHITTENDEN,05403,8028601212,,,1
443743.042303377,216950.841700591,5324,CATHEDRAL SQUARE CORPORATION,0.1,Food Establishment,Senior meals,,412 FARRELL STREET,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 863-2224,http://www.cathedralsquare.org/,,1
447869.462305254,220328.026809567,5325,WILD BRANCH MICROPACK,,Food Manufacturer,Food Processor,,49 COMMERCE AVE #5A,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
445976.9934747,218532.125638417,5326,BUENO Y SANO,,Food Establishment,Restaurant,,150 Dorset ST STE 300,SOUTH BURLINGTON,CHITTENDEN,05403,8023108890,,,1
443188.834819084,214555.34248406,5327,THE ARTIFACTORY AT MAGIC HAT BREWING CO.,,Food Establishment,Restaurant,Brewer,5 BARTLETT BAY RD,SOUTH BURLINGTON,CHITTENDEN,05403,7166041060,,,1
445717.36379385,218889.886714213,5328,COMFORT INN & SUITES,0.2625,Food Establishment,Lodging,,3 DORSET ST,SOUTH BURLINGTON,CHITTENDEN,05403,8028635541,,,1
446032.787688606,218542.77528274,5329,HONG KONG JADE,0.26,Food Establishment,Restaurant,,5 MARKET ST,SOUTH BURLINGTON,CHITTENDEN,05403,,http://www.hongkongjadevt.com/,,1
446032.787688606,218542.77528274,5330,ORCHID RESTAURANT,0.26,Food Establishment,Restaurant,,5 MARKET ST,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 658-3626,,,1
446121.287314753,217697.491648869,5331,SOUTH BURLINGTON MIDDLE SCHOOL,0.196005,Food Establishment,School,,500 DORSET ST,SOUTH BURLINGTON,CHITTENDEN,05403,8026589080,,,1
443630.482043258,217740.80721296,5332,AFC SUSHI @SHAWS #413,0.72,Food Establishment,Caterer,,516 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028602255,,,1
443630.482043258,217740.80721296,5333,TOMMYS GRILL,0.26,Food Establishment,Restaurant,,516 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 652-0111,,,1
445979.602572128,217887.578335956,5334,VERMONT POOL & BAR,0.231,Food Establishment,Restaurant,,35 SAN REMO DR,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 651-0111,,,1
446047.267087659,217409.179725311,5335,SOUTH BURLINGTON HIGH SCHOOL,0.15225,Food Establishment,School,,550 DORSET ST,SOUTH BURLINGTON,CHITTENDEN,05403,8026589001,,,1
447933.104096976,220327.517090026,5336,LETS PRETEND CATERING ,0.05,Food Establishment,Caterer,,57 COMMERCE AVE STE 3,SOUTH BURLINGTON,CHITTENDEN,05403,802.651.1081,http://www.letspretendcatering.com/,https://www.facebook.com/letspretendcatering/?ref=ts,1
443718.299779278,216851.042516499,5337,MAMA MIAS PIZZERIA,0.26,Food Establishment,Restaurant,,570 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 864-6427,,,1
443718.299779278,216851.042516499,5338,SHAWS #117,0.72,Food Establishment,Bakery,,570 SHELBURNE RD,BURLINGTON,CHITTENDEN,05407,8028602255,,,1
443637.839045625,216751.725424722,5339,SUBWAY,0.357,Food Establishment,Restaurant,,580 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028729669,,,1
443938.105412274,216493.54509888,5340,CAFE DEMETER,0.13,Food Establishment,Restaurant,Deli,60 FARRELL ST,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 864-3536,,,1
446287.116401619,216573.760560364,5341,CAIRNS CAFE,0.05,Food Establishment,Caterer,,600 SWIFT ST DORSET PARK,SOUTH BURLINGTON,CHITTENDEN,05407,8026585577,,,1
447300.287472428,220777.113744719,5342,OFF THE CARTS,0.05,Food Establishment,Caterer,,6-12 ETHAN ALLEN DRIVE,SOUTH BURLINGTON,CHITTENDEN,05407,,,,1
446521.751788697,218972.126975253,5344,NORTH GARDEN CHINESE RESTAURANT,0.504,Food Establishment,Restaurant,,65 PATCHEN ROAD,SOUTH BURLINGTON,CHITTENDEN,05403,,http://www.northgardenchineserestaurant.com/,,1
445715.591231116,217723.08684843,5346,CATERING BY DALE,0.05,Food Establishment,Caterer,,7 ASPEN DR,SOUTH BURLINGTON,CHITTENDEN,05482,8023108810,http://cateringbydale.com/contact/,,1
443850.450121529,216483.187688778,5347,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,0.9345,Correctional Facility,,,7 FARRELL STREET,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 863-7356,http://www.doc.state.vt.us/custody-supervision/facilities/crcf,,1
443324.83485044,215543.173720059,5348,ZEN GARDEN,1.785,Food Establishment,Restaurant,,7 FAYETTE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028628886,http://www.zengardens-vt.com/,,1
445092.592788772,218406.176048946,5349,EAST TERRACE HOME,0.0315,Nursing/Assisted Living,Residential Facility,,71 EAST TERRACE,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 660-4383,,,1
444933.381617705,219340.975566644,5350,HARRIS MILLIS DINING HALL,3.15,Food Establishment,Restaurant,,71 SPEAR ST,BURLINGTON,CHITTENDEN,05403,8663723035,,,1
443571.658713065,216463.372154727,5351,DENNYS RESTAURANT #2364,1.89,Food Establishment,Restaurant,,730 SHELBURNE  RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028634000,http://www.dennys.com/,https://www.facebook.com/dennys,1
443339.272192288,216287.58885591,5352,FRANNY O'S,1.155,Food Establishment,Restaurant,,733 QUEEN CITY PARK ROAD,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
443563.120991812,216396.770830309,5353,BOURNES SERVICE CENTER,0.13,Food Establishment,Restaurant,Deli,760 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8026586460,,,1
446592.597302529,216937.959670498,5355,MARLEY CAKES,0.13,Food Establishment,Bakery,,77 TWIN OAKS TERRACE,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
442603.7711862,216838.5453623,5356,RHINO FOODS INC,6.44230769230769,Food Manufacturer,Bakery,Ice Cream,79 INDUSTRIAL PARKWAY,BURLINGTON,CHITTENDEN,05403,8028620252,,,1
443570.310884089,216307.808139978,5357,KOTO,2.016,Food Establishment,Restaurant,,792 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8026608976,http://www.kotovt.com/,,1
447774.713588064,216450.537046766,5358,LESLIE'S LUNCHES & CATERING,0.05,Food Establishment,Caterer,,800 HINESBURG RD,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 863-0638,,,1
445163.557155883,219272.356379669,5360,MAPLEFIELDS,0.05,Food Establishment,Caterer,,811 WILLISTON RD,SOUTH BURLINGTON,CHITTENDEN,05403,8025248710,,,1
445338.974479163,219315.330653205,5361,DOUBLETREE BY HILTON BURLINGTON VERMONT,15.015,Food Establishment,Lodging,,870 WILLISTON RD,SOUTH BURLINGTON,CHITTENDEN,05401,8028656000,,,1
445838.593793688,216244.100753665,5362,DODGE FARM TREATS,0.13,Food Establishment,Bakery,,9 BEDFORD GREEN,SOUTH BURLINGTON,CHITTENDEN,05403,,,,1
443543.829940949,216007.998877643,5364,SIMON'S STORE,0.18,Food Establishment,Caterer,,974 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028628011,,,1
439251.570282923,224403.405647946,5365,STARR FARM NURSING CENTER,0.7875,Nursing/Assisted Living,Residential Facility,,98 STARR FARM ROAD,SOUTH BURLINGTON,CHITTENDEN,05408,,,,1
443448.303322885,216008.827534727,5366,BURGER KING #676,1.575,Food Establishment,Restaurant,,981 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028620202,,,1
443527.619832183,215974.801764254,5367,BURLINGTON BAGEL BAKERY,0.5775,Food Establishment,Restaurant,,992 SHELBURNE RD,SOUTH BURLINGTON,CHITTENDEN,05403,8028640236,,,1
444515.251485978,213221.529312608,5368,MARSH DINING HALL UVM,0.26,Food Establishment,Restaurant,,SPEAR ST,SOUTH BURLINGTON,CHITTENDEN,05403,(802) 656-7780,,,1
445555.156215238,218524.528168633,5369,AUNTIE ANNES PRETZELS,0.05,Food Establishment,Bakery,,155 DORSET ST UNIVERSITY MALL,SOUTH BURLINGTON,CHITTENDEN,05451,8023380621,,,1
450058.038603546,208998.498567523,5370,SIMON'S ST GEORGE STORE,0.05,Food Establishment,Caterer,,2 BARBER RD,ST GEORGE,CHITTENDEN,05401,8024822183,,,1
450328.374445451,209963.200498913,5371,GOOSE CREEK FARMS,0.055,Food Establishment,Caterer,,201 BELIVEAU RD,ST GEORGE,CHITTENDEN,05482,(802) 482-3404,,,1
508531.937817732,117660.145334681,5372,Dunkin’ Donuts,0.26,Food Establishment,Restaurant,,7 BARBER RD,ST GEORGE,CHITTENDEN,05482,(802) 482-4609,,,1
449722.752067711,207889.848910954,5373,ROCKY RIDGE GOLF CLUB,0.63,Food Establishment,Restaurant,,7470 ROUTE 116,ST GEORGE,CHITTENDEN,05495,8024822191,,,1
468105.862003964,223097.578762605,5374,UNDERHILL COUNTRY STORE,0.18,Food Establishment,Grocery,,1 PLEASANT VALLEY RD,UNDERHILL,CHITTENDEN,05490,(802) 899-4056,,,1
470991.524533339,222906.265482061,5375,NORTHERNSHIRE,0.21525,Food Establishment,Lodging,,10-20 MAPLE LEAF RD,UNDERHILL,CHITTENDEN,05489,6095982182,,,1
464744.183388791,224926.228812095,5376,JACOBS' IGA STORE,0.18,Food Establishment,Grocery,,16 PARK STREET,UNDERHILL,CHITTENDEN,05489,,,,1
464759.841154962,224881.695111763,5378,CREATIVELY YOURS,0.13,Food Establishment,Bakery,,20 PARK STREET,UNDERHILL,CHITTENDEN,05489,,,,1
464799.588698086,224881.47959029,5379,POORHOUSE PIES,0.13,Food Establishment,Home-based Business,,23 PARK ST,UNDERHILL,CHITTENDEN,05489,8028991346,,,1
467907.344610984,223154.116484108,5380,WELLS CORNER MARKET,0.13,Food Establishment,Restaurant,Deli,278 RIVER RD,UNDERHILL,CHITTENDEN,05490,8028992418,,,1
468703.842614068,223428.034229941,5382,UNDERHILL CENTRAL SCHOOL,0.097745,Food Establishment,School,,6 IRISH SETTLEMENT RD,UNDERHILL,CHITTENDEN,05489,8028994676,,,1
467375.229390284,224868.032354389,5383,HEALTHY LIVING NATURAL FOODS MKT,0.055,Food Establishment,Caterer,,68 LOWER ENGLISH SETTLEMENT RD,UNDERHILL,CHITTENDEN,05489,(802) 899-3420,,,1
466131.319828659,234797.633853774,5385,SECOND SPRING NORTH,0.042,Nursing/Assisted Living,Residential Facility,,1071 ROUTE 15,WESTFORD,CHITTENDEN,05494,(802) 899-1328,,,1
458798.355345588,233773.343395348,5386,WESTFORD ELEMENTARY SCHOOL,0.115825,Food Establishment,School,,146 BROOKSIDE RD,WESTFORD,CHITTENDEN,05494,8028785932,,,1
458718.963771835,236263.045654777,5387,WESTFORD FARMER'S MARKET,0.72,Food Establishment,Grocery,,1713 VERMONT Rte 128,WESTFORD,CHITTENDEN,05494,(802) 524-7317,http://www.westfordfarmersmarketvt.org/Westford_Farmers_Market_Vermont/Welcome_to_the_Market.html,,1
458429.968115044,233275.636156951,5388,BROOKSIDE FINE WINES,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",226 BROOKSIDE ROAD,WESTFORD,CHITTENDEN,05494,,,,1
461101.301658402,233881.34077657,5389,SAVORY TARTS,0.05,Food Establishment,Home-based Business,,248 COVEY RD,WESTFORD,CHITTENDEN,05494,8028720582,,,1
461745.76507749,234121.975398785,5390,GERARDS BREADS OF TRADITION,0.13,Food Establishment,Bakery,,29 RUBAUD RD,WESTFORD,CHITTENDEN,05494,8028791754,,,1
460783.292582876,232494.207288951,5391,LINDAS KITCHEN,0.05,Food Establishment,Caterer,,57 STONEY RIDGE ROAD,WESTFORD,CHITTENDEN,05494,,,,1
458718.609408221,236207.485378947,5392,COBB'S CORNER,,Food Manufacturer,Food Processor,,851 WOODS HOLLOW RD,WESTFORD,CHITTENDEN,05494,(802) 8781-144,,,1
451795.565005387,216563.995748897,5393,Dunkin’ Donuts,0.26,Food Establishment,Caterer,,2939 ST GEORGE RD,WILLISTON,CHITTENDEN,05495,6033442684,,,1
451795.565005387,216563.995748897,5394,SIMON'S PLAZA STORE & DELI,0.1875,Food Establishment,Caterer,,10 SIMONS PLAZA,WILLISTON,CHITTENDEN,05401,8028628553,,,1
499760.724791067,203229.485649894,5395,ADAMANT COOPERATIVE,0.72,Food Establishment,Convenience Store,,1313 HAGGETT RD,CALAIS,WASHINGTON,05640,8022235760,http://www.adamantcoop.org/,https://www.facebook.com/pages/Adamant-Co-Op/241180819237210,1
500510.431228718,203518.399491785,5396,EVA GUMPRECHT,0.05,Food Establishment,Caterer,,517 ADAMANT RD,ADAMANT,WASHINGTON,05640,(802) 223-1772,,,1
499569.314137236,203373.944587344,5397,WHAT'S FOR DINNER,0.05,Food Establishment,Caterer,,625 HAGGETT RD,CALAIS,WASHINGTON,05640,8022232153,,,1
499824.142013508,188695.847364849,5398,ALLEY CAT THE,0.23625,Food Establishment,Restaurant,Bars/Pubs,10 KEITH AVE,BARRE,WASHINGTON,05641,8022720033,http://www.greenmtntavern.com/,http://www.facebook.com/GreenMountainTavern,1
498696.94421445,188151.524917897,5399,MS MARTELS GOURMET COOKIES,0.13,Food Establishment,Home-based Business,,105 COUNTRY WAY,BARRE,WASHINGTON,05641,8022721047,,,1
500071.95102866,187862.504830833,5400,SMOLDER MIST PUB,0.504,Food Establishment,Restaurant,,107 SOUTH MAIN ST,BARRE,WASHINGTON,05641,8022492255,,,1
498544.090164306,183795.979272104,5401,COTA'S HOSPITALITY HOUSE,0.08925,Nursing/Assisted Living,Residential Facility,,1079 SOUTH BARRE,BARRE,WASHINGTON,05641,(802) 479-0024,,,1
498504.080010671,183740.432602115,5402,GILLES COUNTRY BAKE SHOP CATERER,0.05,Food Establishment,Caterer,,1099 SO BARRE RD,BARRE,WASHINGTON,05641,,,,1
500679.506468975,188162.542052609,5403,LINCOLN HOUSE,0.16275,Nursing/Assisted Living,Residential Facility,,120 HILL STREET,BARRE,WASHINGTON,05641,(802) 476-3283,,,1
495845.290446635,191752.751526823,5404,STEAK HOUSE,1.365,Food Establishment,Restaurant,,1239 US ROUTE 302 BERLIN,BERLIN,WASHINGTON,05641,8024799181,http://www.steakhousebarre.com/,https://www.facebook.com/steakhousebarre,1
498129.554796424,188851.668322755,5405,FORTIER'S COMMUNITY CARE HOME,0.0525,Nursing/Assisted Living,Residential Facility,,127 BAILEY STREET,BARRE,WASHINGTON,05641,(802) 479-1867,http://www.fortierscommunitycarehome.com/,,1
498872.923521036,188773.720203573,5406,HOME INTERVENTION,0.0315,Nursing/Assisted Living,Residential Facility,,13 KYNOCH AVENUE,BARRE,WASHINGTON,05641,(802) 479-1339,,,1
503903.402253115,184396.977502474,5407,EAST BARRE MARKET,0.72,Food Establishment,Grocery,,130 MILL STREET,BARRE,WASHINGTON,05649,,,,1
500079.947344682,187718.059335415,5408,CAMPO DI VINO,0.05,Food Establishment,Caterer,,131 S MAIN ST,BARRE,WASHINGTON,05641,8022495543,,,1
500151.900211724,187706.949406964,5409,Cumberland Farms,0.18,Food Establishment,Convenience Store,,132 S MAIN ST,BARRE,WASHINGTON,05641,5082701504,http://www.cumberlandfarms.com/,,1
495781.457541241,191886.127539894,5410,BURGER KING #677,0.26,Food Establishment,Restaurant,,1331 US ROUTE 302,BERLIN,WASHINGTON,05641,3154240513,,,1
499776.179608821,188662.515179705,5411,UNCLE JOE'S PIZZA AND PASTA,0.26,Food Establishment,Restaurant,,136 N MAIN ST,BARRE,WASHINGTON,05641,,,,1
499776.179608821,188662.515179705,5412,BTC DOWNTOWN BAKESHOP,0.13,Food Establishment,Bakery,,136 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024764811,,,1
499952.037838677,188573.621833235,5413,GALLEY SENIOR MEALS,0.1,Food Establishment,Caterer,,14 WASHINGTON ST,BARRE,WASHINGTON,05641,8024763185,,,1
495909.416825412,192086.04952844,5414,CHINA MOON BUFFET,0.26,Food Establishment,Restaurant,,1400 US ROUTE 302,BERLIN,WASHINGTON,05641,8024768880,http://www.chinamoonbarre.com/,,1
495093.931203908,191331.04184954,5415,WOODRIDGE NURSING HOME,0.80325,Nursing/Assisted Living,Residential Facility,,142 WOODRIDGE ROAD,BARRE,WASHINGTON,05602,,,,1
495789.618293261,192152.792973391,5417,PIZZA HUT,0.26,Food Establishment,Restaurant,,1490 US Route 302,BARRE,WASHINGTON,05641,802-479-1031,http://www.pizzahut.com/,,1
498513.145337895,188451.566571309,5418,ARIOLI COMMUNITY CARE HOME,0.0315,Nursing/Assisted Living,Residential Facility,,15 ARIOLI AVENUE,BARRE,WASHINGTON,05641,(866) 965-2891,,,1
500575.623801487,187684.750466534,5419,SPAULDING HIGH SCHOOL,0.12845,Food Establishment,School,,155 AYERS ST,BARRE,WASHINGTON,05641,8024766362,http://www.shsbtc.org/,,1
500535.623661497,188006.971887943,5420,QUALITY MARKET,0.18,Food Establishment,Convenience Store,,155 WASHINGTON ST,BARRE,WASHINGTON,05641,8024763401,http://qualitymkt.com/,,1
500143.91178973,187418.058155484,5421,ELLIE & SHIRLS SIMPLY DELICIOUS,0.26,Food Establishment,Restaurant,,14 N MAIN ST STE 1006,BARRE,WASHINGTON,05641,8024791498,http://www.simplydeliciousvt.com/,http://www.facebook.com/pages/Ellie-Shirls-Simply-Delicious-Barre-Vermont/338062057825,1
496244.641893303,191508.062931736,5422,DOLLAR TREE,0.72,Food Establishment,Grocery,,168 AMES DRIVE,BARRE,WASHINGTON,05641,,http://www.dollartree.com/home.jsp,,1
500959.324338868,188018.131288526,5423,HILL STREET,0.0315,Nursing/Assisted Living,Residential Facility,,201 HILL STREET,BARRE,WASHINGTON,05641,,,,1
500095.94541028,187129.166340601,5424,D & D SMOKEHOUSE AND DELI,0.26,Food Establishment,Restaurant,,209 RTE 14 S,BARRE,WASHINGTON,05641,,,,1
499704.240841797,188740.296530145,5425,QUARRY KITCHEN AND SPIRITS THE,1.47,Food Establishment,Restaurant,,210 N MAIN ST,BARRE,WASHINGTON,05641,8024797002,,,1
500127.89715008,188673.623826501,5426,GINGRAS COMMUNITY CARE HOME,0.042,Nursing/Assisted Living,Residential Facility,,24 AVERILL STREET,BARRE,WASHINGTON,05641,(802) 479-9647,,,1
504212.085128513,189497.20362229,5430,GRAZE AND GAZE FARM,0.05,Food Establishment,Caterer,,253 PHELPS ROAD,BARRE,WASHINGTON,05641,,,,1
499792.155531727,188306.955893885,5432,METIVIER RESIDENTIAL CARE HOME,0.05775,Nursing/Assisted Living,Residential Facility,,27 BROOKLYN STREET,BARRE,WASHINGTON,05641,(802) 476-4570,,,1
501574.904105468,187962.693977514,5433,TROW HILL GROCERY,0.13,Food Establishment,Grocery,Deli,275 HILL ST,BARRE TOWN,WASHINGTON,05641,8024791175,,,1
499624.311653037,188840.301564892,5434,ASIAN GOURMET,1.575,Food Establishment,Restaurant,,276 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024880394,,,1
498992.784391371,188507.031590693,5436,GUSTO'S,0.84,Food Establishment,Restaurant,,28 PROSPECT ST,BARRE,WASHINGTON,05641,8022492668,http://www.gustosbar.com/,http://www.facebook.com/pages/GUSTOS-BAR/116275368397406,1
503903.375881329,184441.422062143,5438,JERRYS SPORTS TAVERN,0.525,Food Establishment,Restaurant,,30 SUMMER ST,BARRE,WASHINGTON,05641,8024799712,,,1
499496.425413512,188940.311089502,5440,Domino’s Pizza,0.05,Food Establishment,Restaurant,,322 N MAIN ST,BARRE,WASHINGTON,05641,8026586448,,,1
498185.913444646,190318.335072563,5443,BURGER KING #9109,0.252,Food Establishment,Restaurant,,342 N MAIN ST,BARRE,WASHINGTON,05641,,,,1
499816.152822026,188851.404612538,5445,BACKSTRETCH LOUNGE,0.26,Food Establishment,Restaurant,,36 SUMMER ST,BARRE,WASHINGTON,05641,,,,1
498345.241069119,188318.272191756,5446,ROWAN COURT HEALTH & REHAB,0.504,Nursing/Assisted Living,Residential Facility,,378 PROSPECT STREET,BARRE,WASHINGTON,05641,,,,1
499424.502735728,189129.207754103,5447,MR Z'S PIZZA,0.8925,Food Establishment,Restaurant,,379 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024793259,http://www.misterzsrestaurant.com/,,1
499504.222552775,186340.290517316,5448,McDonald’s,0.735,Food Establishment,Restaurant,,385 BARRE MONTPEILER ROAD,BARRE,WASHINGTON,05641,,,,1
498185.913444646,190318.335072563,5451,DENTE'S MARKET,0.18,Food Establishment,Grocery,,406 NORTH MAIN STREET,BARRE,WASHINGTON,05641,,http://www.vaics.org/stores?store=6,,1
499320.610746338,189295.886040632,5452,BEVERAGE BARON,0.18,Food Establishment,Convenience Store,,411 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024799227,,https://www.facebook.com/pages/Beverage-Baron-Redemption/100515603341878,1
499888.088858056,188606.956250696,5454,CORNERSTONE PUB & KITCHEN,1.155,Food Establishment,Restaurant,,47 N MAIN ST,BARRE,WASHINGTON,05641,8024762121,,,1
501439.431720224,185984.871929089,5455,HIGHLAND SUGARWORKS,,Food Manufacturer,Sweets,,49 Parker  RD,BARRE,WASHINGTON,05678,8024791747,,,1
499760.202172271,188929.184945523,5456,CENTRAL MARKET,0.05,Food Establishment,Caterer,,50 SUMMER ST,BARRE,WASHINGTON,05641,,,,1
498185.913444646,190318.335072563,5457,Cumberland Farms,0.18,Food Establishment,Convenience Store,,524 N MAIN ST,BARRE,WASHINGTON,05641,5082701400,http://www.cumberlandfarms.com/,,1
500888.000488008,183384.766476036,5459,GRANITEVILLE GENERAL STORE,0.18,Food Establishment,Convenience Store,,652 GRANITEVILLE RD,BARRE TOWN,WASHINGTON,05654,8024765088,http://www.granitevillegeneralstore.com/,,1
473916.324148,238317.511184217,5460,SIMPLY SUBS INC,0.168,Food Establishment,Restaurant,,70 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024792423,http://simplysubs.us/,,1
499840.113962042,188073.619223714,5461,OUT DOGGIN IT,0.05,Food Establishment,Mobile Unit,,75 BROOKLYN ST,BARRE,WASHINGTON,05641,8024763398,,,1
499920.06130697,188429.176394167,5462,LADDER 1 GRILL,0.735,Food Establishment,Restaurant,,8 S MAIN ST,BARRE,WASHINGTON,05641,8024615337,,,1
500031.977586101,187995.83893279,5463,SUBWAY,0.21,Food Establishment,Restaurant,,88 N MAIN ST,BARRE,WASHINGTON,05641,,,,1
499456.478483566,189173.649922722,5464,MULLIGAN'S IRISH PUB,0.84,Food Establishment,Restaurant,,9 MAPLE AVE,BARRE,WASHINGTON,05641,8022790232,http://www.mulligansvt.com/,https://www.facebook.com/mulligansvt,1
495612.902358785,190730.66638503,5465,BERLIN HEALTH & REHAB CENTER,0.74025,Nursing/Assisted Living,Residential Facility,,98 HOSPITALITY DRIVE,BARRE,WASHINGTON,05641,(802) 229-0308,http://www.reveraberlin.com/,,1
495141.717002268,191119.892260406,5466,CENTRAL VERMONT HOSPITAL,0.6405,Hospital,,,PO BOX 547,BARRE,WASHINGTON,05641,(802) 371-4100,,,1
499712.253801588,189184.744961824,5467,BARRE AUDITORIUM,0.2625,Food Establishment,Restaurant,,20 AUDITORIUM HL,BARRE,WASHINGTON,05641,8024760256,,,1
499944.044807575,188651.400391056,5469,BARRE LODGE OF ELKS #1535,3.15,Food Establishment,Restaurant,,10 JEFFERSON ST,BARRE,WASHINGTON,05641,8024799522,,,1
495933.040838669,191530.471142965,5470,SHORT STOP,0.18,Food Establishment,Grocery,,1097 ROUTE 302,BARRE CITY,WASHINGTON,05641,(802) 479-2213,,,1
